pit_stop_id,race_id,driver_id,constructor_id,lap,stop_number,duration_ms
924,855,3,130,13,1,20091
925,855,811,4,13,1,21163
926,855,5,203,13,1,21951
927,855,17,9,14,1,20828
928,855,13,6,14,1,23642
929,855,809,4,14,1,21478
930,855,30,130,14,1,20238
931,855,67,5,14,1,22098
932,855,1,1,15,1,20846
933,855,4,6,15,1,20978
934,855,20,9,16,1,19985
935,855,16,10,16,1,24820
936,855,813,3,16,1,21569
937,855,815,15,16,1,21225
938,855,10,165,16,1,22533
939,855,817,163,16,1,23196
940,855,816,165,16,1,26905
941,855,153,5,17,1,22301
942,855,24,163,16,2,23544
943,855,813,3,22,2,13984
944,855,155,15,24,2,25578
945,855,3,130,27,2,20772
946,855,813,3,28,3,22035
947,855,811,4,30,2,21893
948,855,814,10,31,2,21060
949,855,22,3,31,2,22347
950,855,1,1,33,2,20584
951,855,17,9,33,2,20800
952,855,20,9,34,2,20170
953,855,18,1,34,2,20758
954,855,13,6,34,2,21080
955,855,16,10,35,2,21916
956,855,67,5,36,2,21992
957,855,815,15,36,2,21385
958,855,15,203,36,2,22851
959,855,4,6,37,2,20639
960,855,153,5,37,2,22325
961,855,5,203,38,2,22669
962,855,816,165,38,2,22412
963,855,24,163,38,3,22092
964,855,10,165,41,2,22481
965,855,817,163,41,2,22115
966,855,155,15,42,3,21472
967,855,815,15,53,3,21971
968,856,815,15,1,1,22676
969,856,10,165,1,1,27378
970,856,22,3,1,1,33650
971,856,15,203,1,1,40734
972,856,814,10,2,1,21525
973,856,809,4,3,1,27137
974,856,16,10,15,1,21424
975,856,17,9,16,1,21392
976,856,4,6,16,1,21873
977,856,1,1,16,1,22530
978,856,153,5,16,1,22856
979,856,13,6,17,1,21848
980,856,3,130,17,1,21149
981,856,18,1,18,1,21092
982,856,30,130,18,1,20893
983,856,67,5,18,1,22579
984,856,20,9,19,1,21415
985,856,814,10,19,2,24150
986,856,5,203,21,1,22226
987,856,811,4,22,1,22144
988,856,39,163,22,1,24046
989,856,816,165,22,1,22687
990,856,1,1,24,2,27193
991,856,817,163,25,1,25074
992,856,15,203,27,2,22894
993,856,13,6,30,2,14919
994,856,13,6,31,3,27619
995,856,817,163,32,2,42529
996,856,809,4,33,2,22519
997,856,815,15,34,2,24789
998,856,16,10,35,2,21977
999,856,22,3,35,2,22339
1000,856,17,9,37,2,21240
1001,856,4,6,39,2,21755
1002,856,814,10,39,3,20984
1003,856,5,203,41,2,22001
1004,856,3,130,45,2,22978
1005,856,1,1,45,3,22172
1006,856,18,1,46,2,21838
1007,856,153,5,46,2,23084
1008,856,20,9,47,2,21449
1009,856,30,130,50,2,21482
1010,856,39,163,50,2,23605
1011,856,811,4,56,2,21723
1012,856,816,165,55,2,22472
1013,856,15,203,54,3,24150
1014,856,817,163,56,3,28474
1015,857,811,4,1,1,20882
1016,857,815,15,2,1,24654
1017,857,155,15,5,1,19833
1018,857,13,6,15,1,20471
1019,857,153,5,15,1,43574
1020,857,1,1,16,1,19439
1021,857,4,6,16,1,20211
1022,857,18,1,16,1,20908
1023,857,16,10,16,1,20356
1024,857,30,130,16,1,19660
1025,857,5,203,16,1,21146
1026,857,17,9,17,1,25182
1027,857,3,130,17,1,19785
1028,857,15,203,17,1,20824
1029,857,809,4,18,1,20738
1030,857,22,3,18,1,24219
1031,857,817,163,18,1,21693
1032,857,811,4,20,2,20330
1033,857,24,163,24,1,21247
1034,857,813,3,25,1,20201
1035,857,10,165,25,1,21792
1036,857,814,10,27,1,20216
1037,857,815,15,27,2,19979
1038,857,813,3,30,2,12897
1039,857,155,15,33,2,23108
1040,857,22,3,34,2,20534
1041,857,17,9,35,2,20000
1042,857,153,5,34,2,21363
1043,857,18,1,36,2,20301
1044,857,16,10,36,2,20614
1045,857,811,4,36,3,12959
1046,857,809,4,38,2,19968
1047,857,1,1,40,2,19350
1048,857,5,203,39,2,20652
1049,857,13,6,40,2,20035
1050,857,30,130,42,2,20638
1051,857,817,163,41,2,23192
1052,857,4,6,43,2,21314
1053,857,15,203,42,2,20791
1054,857,10,165,44,2,20561
1055,857,3,130,48,2,19907
1056,857,17,9,54,3,19525
1057,858,30,130,10,1,25481
1058,858,811,4,12,1,21900
1059,858,809,4,13,1,21169
1060,858,16,10,14,1,21097
1061,858,18,1,15,1,22005
1062,858,4,6,16,1,20773
1063,858,1,1,16,1,21099
1064,858,3,130,16,1,20773
1065,858,22,3,16,1,21537
1066,858,20,9,17,1,20927
1067,858,814,10,17,1,20745
1068,858,813,3,17,1,21561
1069,858,5,203,17,1,22854
1070,858,17,9,18,1,20755
1071,858,811,4,18,2,14029
1072,858,67,5,19,1,22417
1073,858,815,15,20,1,22221
1074,858,816,165,20,1,21859
1075,858,817,163,20,1,23473
1076,858,13,6,21,1,21696
1077,858,155,15,21,1,25117
1078,858,153,5,21,1,22773
1079,858,24,163,21,1,22666
1080,858,10,165,21,1,22452
1081,858,15,203,22,1,22616
1082,858,811,4,28,3,23289
1083,858,809,4,30,2,23102
1084,858,18,1,31,2,21038
1085,858,16,10,31,2,20900
1086,858,5,203,31,2,22013
1087,858,1,1,33,2,20396
1088,858,30,130,32,2,20782
1089,858,22,3,34,2,22590
1090,858,4,6,35,2,20664
1091,858,17,9,38,2,20990
1092,858,20,9,39,2,20652
1093,858,814,10,40,2,21767
1094,858,3,130,42,2,20658
1095,858,67,5,42,2,22461
1096,858,816,165,41,2,23542
1097,858,817,163,41,2,22904
1098,858,15,203,42,2,21555
1099,858,155,15,43,2,21231
1100,858,1,1,44,3,20681
1101,858,815,15,44,2,21337
1102,858,13,6,45,2,21053
1103,858,16,10,45,3,21138
1104,858,809,4,45,3,21781
1105,858,24,163,45,2,22996
1106,858,153,5,48,2,21855
1107,858,811,4,48,4,22128
1108,858,5,203,49,3,21478
1109,858,18,1,52,3,21583
1110,858,30,130,51,3,21373
1111,858,4,6,54,3,20752
1112,858,22,3,53,3,21638
1113,858,17,9,58,3,20781
1114,858,20,9,59,3,22094
1115,859,811,3,1,1,24599
1116,859,817,5,1,1,32319
1117,859,13,6,11,1,22313
1118,859,3,130,12,1,23203
1119,859,4,6,13,1,22035
1120,859,155,15,13,1,25346
1121,859,814,10,13,1,24933
1122,859,17,9,14,1,23302
1123,859,5,205,14,1,24397
1124,859,18,1,16,1,23275
1125,859,20,9,16,1,24256
1126,859,813,3,16,1,23427
1127,859,1,1,17,1,22862
1128,859,809,205,18,1,24579
1129,859,8,206,19,1,24881
1130,859,818,5,19,1,23203
1131,859,10,204,20,1,26322
1132,859,819,204,21,1,25303
1133,859,817,5,22,2,23257
1134,859,815,15,24,1,23882
1135,859,13,6,28,2,22528
1136,859,811,3,30,2,23777
1137,859,3,130,31,2,23017
1138,859,814,10,33,2,24579
1139,859,4,6,34,2,21910
1140,859,5,205,34,2,24580
1141,859,18,1,36,2,22837
1142,859,1,1,36,2,23464
1143,859,155,15,36,2,24162
1144,859,819,204,35,2,48984
1145,859,20,9,37,2,24131
1146,859,17,9,37,2,22915
1147,859,813,3,37,2,23166
1148,859,8,206,37,2,23310
1149,859,818,5,37,2,23569
1150,859,10,204,36,2,25046
1151,859,13,6,37,3,22103
1152,859,5,205,37,3,28888
1153,859,817,5,38,3,24348
1154,859,811,3,47,3,30888
1155,859,819,204,51,3,17088
1156,860,815,15,1,1,25671
1157,860,811,3,1,1,31006
1158,860,814,10,2,1,23988
1159,860,13,6,3,1,24034
1160,860,10,204,3,1,25096
1161,860,819,204,3,1,29317
1162,860,18,1,4,1,24305
1163,860,4,6,4,1,24653
1164,860,808,10,4,1,23856
1165,860,817,5,4,1,25470
1166,860,809,205,4,1,24718
1167,860,5,205,4,1,32670
1168,860,1,1,5,1,24271
1169,860,17,9,5,1,24569
1170,860,20,9,5,1,25658
1171,860,3,130,5,1,25600
1172,860,813,3,5,1,25535
1173,860,8,206,5,1,27602
1174,860,155,15,5,1,28122
1175,860,30,130,5,1,24831
1176,860,811,3,7,2,26269
1177,860,18,1,13,2,25922
1178,860,3,130,13,2,25199
1179,860,8,206,13,2,24927
1180,860,155,15,13,2,26255
1181,860,37,163,13,1,15684
1182,860,809,205,13,2,29359
1183,860,10,204,13,2,25660
1184,860,811,3,13,3,24980
1185,860,1,1,14,2,27961
1186,860,4,6,14,2,22864
1187,860,17,9,14,2,26337
1188,860,13,6,14,2,24420
1189,860,814,10,14,2,22856
1190,860,813,3,14,2,21621
1191,860,30,130,14,2,24094
1192,860,817,5,14,2,24539
1193,860,5,205,14,2,25130
1194,860,815,15,15,2,24520
1195,860,20,9,15,2,24057
1196,860,818,5,15,1,24216
1197,860,808,10,15,2,23549
1198,860,819,204,15,2,36542
1199,860,39,163,15,1,36876
1200,860,18,1,15,3,36517
1201,860,813,3,15,3,23974
1202,860,37,163,16,2,38887
1203,860,5,205,23,3,34109
1204,860,18,1,24,4,23509
1205,860,817,5,25,3,22610
1206,860,3,130,26,3,23050
1207,860,13,6,27,3,23130
1208,860,817,5,37,4,23648
1209,860,39,163,37,2,27700
1210,860,13,6,38,4,26934
1211,860,5,205,38,4,23782
1212,860,17,9,39,3,23195
1213,860,814,10,39,3,22175
1214,860,811,3,39,4,23824
1215,860,30,130,39,3,22163
1216,860,813,3,39,4,23409
1217,860,3,130,39,4,23231
1218,860,18,1,39,5,23477
1219,860,809,205,39,3,30335
1220,860,10,204,39,3,25390
1221,860,4,6,40,3,22534
1222,860,819,204,39,3,32224
1223,860,20,9,40,3,22998
1224,860,8,206,40,3,25041
1225,860,818,5,40,2,23343
1226,860,808,10,40,3,23358
1227,860,155,15,40,3,23662
1228,860,37,163,39,3,28483
1229,860,815,15,41,3,24543
1230,860,1,1,41,3,26338
1231,860,20,9,47,4,25884
1232,861,4,6,27,2,20136
1233,861,8,206,28,2,21494
1234,861,818,5,28,2,23623
1235,861,5,205,28,2,22606
1236,861,811,3,29,2,21323
1237,861,809,205,29,2,22007
1238,861,808,10,30,2,21027
1239,861,5,205,29,3,37748
1240,861,20,9,31,2,21146
1241,861,154,206,32,2,25835
1242,861,37,163,31,2,23488
1243,861,814,10,32,2,21006
1244,861,813,3,33,2,21229
1245,861,817,5,33,2,22318
1246,861,39,163,32,2,23151
1247,861,3,130,34,2,20645
1248,861,17,9,34,3,20471
1249,861,815,15,35,2,22565
1250,861,10,204,36,2,21515
1251,861,819,204,37,2,23579
1252,861,1,1,38,3,20177
1253,861,4,6,38,3,20024
1254,861,155,15,38,3,21795
1255,861,18,1,39,3,26618
1256,861,13,6,41,2,20051
1257,861,818,5,41,3,22531
1258,861,819,204,48,3,13981
1259,861,17,9,6,1,20474
1260,861,155,15,9,1,21551
1261,861,20,9,9,1,21449
1262,861,808,10,9,1,32407
1263,861,8,206,10,1,21433
1264,861,1,1,10,1,20903
1265,861,809,205,10,1,21851
1266,861,18,1,11,1,20563
1267,861,154,206,11,1,21184
1268,861,814,10,11,1,20387
1269,861,813,3,11,1,21569
1270,861,818,5,11,1,22835
1271,861,30,130,12,1,21746
1272,861,4,6,12,1,20296
1273,861,811,3,12,1,21184
1274,861,5,205,12,1,22713
1275,861,3,130,13,1,21113
1276,861,815,15,16,1,23009
1277,861,39,163,16,1,24937
1278,861,817,5,17,1,21884
1279,861,37,163,17,1,23634
1280,861,13,6,18,1,20250
1281,861,10,204,18,1,21327
1282,861,819,204,19,1,22306
1283,861,17,9,21,2,20377
1284,861,1,1,22,2,20691
1285,861,18,1,24,2,20474
1286,861,155,15,25,2,21012
1287,862,5,205,1,1,25047
1288,862,817,5,7,1,25829
1289,862,18,1,8,1,23016
1290,862,13,6,8,1,23557
1291,862,3,130,8,1,22228
1292,862,1,1,9,1,28341
1293,862,17,9,9,1,22236
1294,862,4,6,9,1,22094
1295,862,815,15,9,1,23408
1296,862,811,3,9,1,23405
1297,862,30,130,9,1,21979
1298,862,808,10,9,1,22413
1299,862,37,163,9,1,24241
1300,862,154,206,10,1,23246
1301,862,818,5,10,1,22763
1302,862,809,205,10,1,23411
1303,862,10,204,10,1,23423
1304,862,39,163,10,1,25896
1305,862,20,9,11,1,22017
1306,862,8,206,11,1,22412
1307,862,813,3,11,1,22868
1308,862,819,204,12,1,24020
1309,862,5,205,13,2,23323
1310,862,814,10,14,1,22069
1311,862,155,15,14,1,22758
1312,862,808,10,19,2,22446
1313,862,815,15,21,2,23428
1314,862,39,163,21,2,25204
1315,862,18,1,22,2,22270
1316,862,3,130,22,2,22903
1317,862,13,6,22,2,21963
1318,862,37,163,22,2,23420
1319,862,17,9,23,2,22649
1320,862,1,1,23,2,30622
1321,862,4,6,23,2,23449
1322,862,813,3,23,2,22330
1323,862,30,130,23,2,22105
1324,862,809,205,23,2,23421
1325,862,817,5,23,2,22295
1326,862,10,204,23,2,29648
1327,862,8,206,24,2,22362
1328,862,811,3,24,2,22310
1329,862,20,9,25,2,22717
1330,862,154,206,25,2,22896
1331,862,818,5,25,2,23353
1332,862,5,205,25,3,23639
1333,862,155,15,31,2,25590
1334,862,814,10,33,2,22483
1335,862,39,163,32,3,26417
1336,862,3,130,36,3,21888
1337,862,1,1,36,3,23696
1338,862,808,10,36,3,22560
1339,862,18,1,37,3,22616
1340,862,4,6,37,3,23207
1341,862,815,15,37,3,22924
1342,862,30,130,37,3,22192
1343,862,13,6,38,3,21938
1344,862,811,3,38,3,22796
1345,862,817,5,38,3,22495
1346,862,5,205,38,4,23173
1347,862,20,9,39,3,21800
1348,862,8,206,39,3,22597
1349,862,17,9,39,3,21705
1350,862,10,204,38,3,22933
1351,862,809,205,39,3,23167
1352,862,37,163,38,3,24520
1353,862,154,206,40,3,22763
1354,862,818,5,40,3,22241
1355,862,39,163,45,4,24317
1356,862,155,15,50,3,24674
1357,862,18,1,53,4,23943
1358,863,815,15,1,1,21864
1359,863,17,9,6,1,20119
1360,863,20,9,7,1,19745
1361,863,155,15,8,1,22260
1362,863,3,130,9,1,20502
1363,863,18,1,9,1,20333
1364,863,814,10,9,1,19987
1365,863,4,6,10,1,19456
1366,863,154,206,10,1,20223
1367,863,30,130,10,1,20113
1368,863,818,5,10,1,20388
1369,863,13,6,10,1,20130
1370,863,808,10,10,1,20521
1371,863,809,205,10,1,24856
1372,863,37,163,10,1,22275
1373,863,813,3,11,1,20620
1374,863,8,206,11,1,19777
1375,863,817,5,11,1,21101
1376,863,39,163,11,1,21518
1377,863,5,205,13,1,21290
1378,863,1,1,14,1,21963
1379,863,10,204,14,1,21082
1380,863,819,204,15,1,20936
1381,863,17,9,17,2,24864
1382,863,815,15,17,2,21055
1383,863,808,10,19,2,20558
1384,863,37,163,19,2,22135
1385,863,3,130,22,2,20059
1386,863,39,163,22,2,22515
1387,863,814,10,23,2,21680
1388,863,818,5,23,2,22645
1389,863,813,3,24,2,20218
1390,863,18,1,25,2,21061
1391,863,817,5,25,2,20114
1392,863,4,6,26,2,20028
1393,863,154,206,26,2,21215
1394,863,155,15,26,2,20381
1395,863,10,204,26,2,20902
1396,863,8,206,27,2,21301
1397,863,20,9,27,2,19624
1398,863,5,205,27,2,22566
1399,863,819,204,27,2,21338
1400,863,13,6,28,2,13259
1401,863,809,205,28,2,23072
1402,863,13,6,29,3,19699
1403,863,20,9,30,3,13335
1404,863,1,1,35,2,19980
1405,863,37,163,35,3,21543
1406,863,815,15,37,3,28531
1407,863,18,1,38,3,19888
1408,863,808,10,39,3,20515
1409,863,817,5,39,3,20059
1410,863,3,130,40,3,20197
1411,863,17,9,40,3,20129
1412,863,818,5,40,3,20460
1413,863,813,3,41,3,22829
1414,863,155,15,41,3,21311
1415,863,20,9,42,4,26143
1416,863,814,10,42,3,19867
1417,863,4,6,44,3,20105
1418,863,5,205,43,3,21275
1419,863,809,205,44,3,21817
1420,863,13,6,45,4,22645
1421,863,8,206,48,3,20073
1422,863,10,204,47,3,20669
1423,863,154,206,51,3,21035
1424,863,37,163,51,4,21471
1425,864,155,15,1,1,28390
1426,864,809,205,3,1,39391
1427,864,818,5,17,1,26063
1428,864,3,130,27,1,24874
1429,864,17,9,29,1,25566
1430,864,1,1,29,1,25748
1431,864,8,206,29,1,26380
1432,864,808,10,29,1,26447
1433,864,811,3,29,1,26410
1434,864,39,163,29,1,27306
1435,864,4,6,30,1,25220
1436,864,5,205,30,1,26066
1437,864,10,204,30,1,25567
1438,864,13,6,31,1,24993
1439,864,819,204,33,1,27186
1440,864,30,130,34,1,25117
1441,864,815,15,34,1,25666
1442,864,814,10,35,1,25642
1443,864,18,1,38,1,25219
1444,864,815,15,39,2,19677
1445,864,817,5,40,1,25335
1446,864,20,9,46,1,25079
1447,864,10,204,54,2,36503
1448,864,818,5,70,2,26157
1449,864,5,205,73,2,31293
1450,864,39,163,74,2,26973
1451,865,13,6,12,1,21128
1452,865,814,10,13,1,21489
1453,865,30,130,13,1,21807
1454,865,18,1,15,1,21748
1455,865,20,9,16,1,21639
1456,865,818,5,16,1,22278
1457,865,1,1,17,1,21375
1458,865,17,9,17,1,21199
1459,865,817,5,17,1,21689
1460,865,5,205,17,1,21733
1461,865,809,205,18,1,21888
1462,865,4,6,19,1,21133
1463,865,3,130,19,1,21222
1464,865,154,206,21,1,21830
1465,865,808,10,21,1,24583
1466,865,811,3,23,1,22781
1467,865,155,15,24,1,21453
1468,865,10,204,24,1,25520
1469,865,819,204,28,1,23291
1470,865,813,3,29,1,22704
1471,865,18,1,33,2,21845
1472,865,3,130,38,2,21179
1473,865,8,206,40,1,21534
1474,865,815,15,41,1,21407
1475,865,808,10,42,2,23660
1476,865,5,205,42,2,21704
1477,865,30,130,43,2,22524
1478,865,818,5,43,2,23163
1479,865,809,205,43,2,21403
1480,865,814,10,44,2,21734
1481,865,818,5,47,3,14641
1482,865,1,1,50,2,22530
1483,865,17,9,52,2,21254
1484,865,18,1,52,3,21363
1485,865,13,6,58,2,21115
1486,865,817,5,58,2,21558
1487,865,20,9,63,2,22428
1488,866,18,1,10,1,20246
1489,866,815,15,10,1,21032
1490,866,13,6,11,1,20498
1491,866,819,204,11,1,31636
1492,866,5,205,12,1,21040
1493,866,1,1,13,1,19355
1494,866,809,205,13,1,20726
1495,866,155,15,14,1,23071
1496,866,8,206,14,1,21879
1497,866,813,3,14,1,21342
1498,866,808,10,14,1,21198
1499,866,817,5,14,1,21209
1500,866,37,163,14,1,23127
1501,866,4,6,15,1,19789
1502,866,39,163,15,1,22930
1503,866,20,9,16,1,20357
1504,866,154,206,16,1,20479
1505,866,818,5,17,1,21303
1506,866,30,130,19,1,20477
1507,866,17,9,19,1,20246
1508,866,3,130,20,1,20625
1509,866,155,15,20,2,25719
1510,866,811,3,20,1,28440
1511,866,814,10,23,1,20295
1512,866,811,3,24,2,14659
1513,866,815,15,25,2,20904
1514,866,809,205,25,2,21224
1515,866,18,1,26,2,19640
1516,866,13,6,27,2,20126
1517,866,5,205,27,2,24445
1518,866,154,206,28,2,23183
1519,866,1,1,28,2,31081
1520,866,4,6,28,2,20718
1521,866,8,206,28,2,21103
1522,866,813,3,28,2,21525
1523,866,808,10,28,2,20332
1524,866,809,205,28,3,21407
1525,866,20,9,29,2,20023
1526,866,37,163,28,2,23125
1527,866,819,204,28,2,22838
1528,866,39,163,29,2,26370
1529,866,13,6,34,3,39041
1530,866,817,5,37,2,22597
1531,866,17,9,38,2,20222
1532,866,39,163,39,3,14780
1533,866,30,130,41,2,20041
1534,866,3,130,46,2,20115
1535,866,809,205,47,4,30800
1536,866,13,6,53,4,20476
1537,867,819,204,32,2,26164
1538,867,17,9,33,2,25179
1539,867,813,3,12,2,33068
1540,867,13,6,13,1,25325
1541,867,8,206,13,1,25581
1542,867,819,204,13,1,26313
1543,867,17,9,14,1,25854
1544,867,811,3,14,1,25983
1545,867,818,5,14,1,26489
1546,867,4,6,15,1,25372
1547,867,3,130,15,1,25189
1548,867,155,15,16,1,26845
1549,867,808,10,16,1,26060
1550,867,18,1,16,1,25138
1551,867,817,5,16,1,25626
1552,867,39,163,16,1,29908
1553,867,10,204,18,1,26165
1554,867,1,1,21,1,24498
1555,867,154,206,26,2,25388
1556,867,37,163,27,1,27715
1557,867,1,1,28,2,25003
1558,867,817,5,29,2,25613
1559,867,5,205,29,2,26434
1560,867,811,3,30,2,26573
1561,867,20,9,31,2,25319
1562,867,18,1,31,2,24762
1563,867,818,5,32,2,26200
1564,867,814,10,1,1,32790
1565,867,154,206,2,1,34201
1566,867,20,9,10,1,25829
1567,867,813,3,11,1,25630
1568,867,815,15,11,1,25192
1569,867,30,130,12,1,25938
1570,867,5,205,12,1,26196
1571,867,8,206,34,2,25871
1572,867,30,130,34,2,25552
1573,867,13,6,35,2,25110
1574,867,808,10,35,2,25444
1575,867,39,163,35,2,27944
1576,867,4,6,37,2,24998
1577,867,155,15,37,2,39208
1578,867,3,130,37,2,33529
1579,867,10,204,38,2,25241
1580,868,13,6,1,1,23049
1581,868,811,3,1,1,47942
1582,868,154,206,1,1,32766
1583,868,1,1,3,1,21012
1584,868,818,5,6,1,18901
1585,868,814,10,10,1,17899
1586,868,8,206,11,1,18002
1587,868,808,10,12,1,18442
1588,868,17,9,12,1,18253
1589,868,3,130,12,1,18395
1590,868,813,3,13,1,19646
1591,868,5,205,13,1,19385
1592,868,30,130,14,1,18497
1593,868,809,205,14,1,19802
1594,868,815,15,17,1,18143
1595,868,4,6,18,1,17570
1596,868,18,1,19,1,17867
1597,868,817,5,19,1,18374
1598,868,10,204,19,1,21399
1599,868,20,9,20,1,17512
1600,868,37,163,20,1,19850
1601,868,819,204,21,1,17821
1602,868,155,15,22,1,18904
1603,868,39,163,22,1,19535
1604,868,13,6,24,2,19137
1605,868,154,206,24,2,20388
1606,868,811,3,25,2,18822
1607,868,818,5,27,2,18425
1608,868,808,10,31,2,18286
1609,868,5,205,31,2,18801
1610,868,1,1,31,2,17598
1611,868,3,130,32,2,17894
1612,868,809,205,32,2,18323
1613,868,30,130,36,2,17928
1614,868,8,206,38,2,17735
1615,868,813,3,38,2,19210
1616,868,817,5,38,2,17990
1617,868,814,10,39,2,17968
1618,868,18,1,40,2,16831
1619,868,815,15,40,2,18199
1620,868,17,9,40,2,17290
1621,868,4,6,41,2,17942
1622,868,20,9,41,2,17859
1623,868,10,204,40,2,18952
1624,868,154,206,42,3,22743
1625,868,155,15,43,2,19177
1626,868,819,204,43,2,19391
1627,868,5,205,44,3,19233
1628,868,818,5,45,3,19949
1629,868,808,10,46,3,18365
1630,868,37,163,45,2,20664
1631,868,13,6,47,3,19680
1632,868,1,1,47,3,18877
1633,868,39,163,46,2,19382
1634,868,811,3,47,3,18313
1635,868,3,130,50,3,18741
1636,868,809,205,50,3,18354
1637,868,30,130,52,3,18163
1638,868,5,205,53,4,28988
1639,868,813,3,57,3,18085
1640,869,30,130,1,1,21336
1641,869,30,130,4,2,13199
1642,869,155,15,8,1,20234
1643,869,818,5,12,1,20363
1644,869,817,5,14,1,20510
1645,869,18,1,15,1,19408
1646,869,808,10,15,1,20736
1647,869,813,3,15,1,20304
1648,869,811,3,16,1,20213
1649,869,3,130,16,1,20352
1650,869,814,10,16,1,20460
1651,869,20,9,17,1,19380
1652,869,4,6,17,1,19669
1653,869,5,205,17,1,20780
1654,869,1,1,18,1,20436
1655,869,13,6,18,1,19981
1656,869,809,205,18,1,21070
1657,869,39,163,18,1,21259
1658,869,154,206,19,1,22151
1659,869,10,204,18,1,21337
1660,869,8,206,20,1,20087
1661,869,17,9,20,1,19611
1662,869,819,204,20,1,20915
1663,869,815,15,21,1,20320
1664,869,37,163,22,1,22332
1665,869,818,5,30,2,19858
1666,869,30,130,32,3,20503
1667,869,18,1,34,2,19083
1668,869,817,5,34,2,19630
1669,869,809,205,35,2,20592
1670,869,5,205,36,2,21855
1671,869,20,9,38,2,19331
1672,869,814,10,38,2,20352
1673,869,154,206,39,2,20231
1674,869,17,9,39,2,19175
1675,869,808,10,39,2,20607
1676,869,1,1,40,2,19059
1677,869,819,204,39,2,21378
1678,869,3,130,40,2,20632
1679,869,155,15,40,2,20065
1680,869,39,163,39,2,22031
1681,869,813,3,41,2,19755
1682,869,10,204,40,2,20383
1683,869,811,3,42,2,20604
1684,869,37,163,41,2,21877
1685,869,4,6,43,2,19365
1686,869,13,6,43,2,19917
1687,869,8,206,45,2,19772
1688,869,18,1,45,3,20355
1689,869,818,5,46,3,19644
1690,869,815,15,47,2,20216
1691,869,817,5,47,3,20027
1692,869,809,205,51,3,20515
1693,869,813,3,52,3,13206
1694,869,17,9,55,3,19386
1695,869,5,205,56,3,20567
1696,869,20,9,58,3,18964
1697,869,818,5,64,4,19600
1698,870,37,163,1,1,29107
1699,870,155,15,1,1,27248
1700,870,813,3,1,1,21842
1701,870,155,15,7,2,21669
1702,870,814,10,10,1,21402
1703,870,8,206,11,1,20383
1704,870,17,9,11,1,20908
1705,870,10,204,11,1,22463
1706,870,817,5,12,1,20287
1707,870,13,6,12,1,20306
1708,870,809,205,12,1,25972
1709,870,808,10,13,1,22152
1710,870,5,205,14,1,52206
1711,870,39,163,14,1,23953
1712,870,818,5,15,1,20660
1713,870,37,163,15,2,25027
1714,870,811,3,16,1,21690
1715,870,819,204,18,1,21611
1716,870,30,130,19,1,21664
1717,870,18,1,20,1,19668
1718,870,3,130,20,1,21062
1719,870,20,9,21,1,20811
1720,870,155,15,24,3,22106
1721,870,10,204,25,2,20660
1722,870,814,10,26,2,21115
1723,870,809,205,26,2,21180
1724,870,808,10,27,2,20696
1725,870,17,9,27,2,20385
1726,870,13,6,27,2,21049
1727,870,37,163,27,3,22064
1728,870,5,205,27,2,21931
1729,870,8,206,28,2,20289
1730,870,817,5,28,2,21060
1731,870,39,163,28,2,22523
1732,870,818,5,29,2,21077
1733,870,30,130,35,2,20835
1734,870,3,130,36,2,20534
1735,870,811,3,39,2,22030
1736,871,10,204,7,1,28747
1737,871,813,3,13,1,22970
1738,871,3,130,14,1,22346
1739,871,30,130,15,1,22247
1740,871,8,206,17,1,21730
1741,871,5,205,17,1,22737
1742,871,819,204,18,1,24039
1743,871,13,6,19,1,22161
1744,871,809,205,19,1,22182
1745,871,20,9,20,1,22303
1746,871,4,6,20,1,21515
1747,871,155,15,20,1,22874
1748,871,17,9,21,1,21556
1749,871,814,10,21,1,22190
1750,871,18,1,22,1,23375
1751,871,37,163,22,1,23488
1752,871,1,1,23,1,20736
1753,871,39,163,23,1,31745
1754,871,817,5,24,1,21720
1755,871,811,3,24,1,22985
1756,871,808,10,27,1,22746
1757,871,816,206,27,1,21962
1758,871,815,15,29,1,22472
1759,871,10,204,32,2,22581
1760,871,20,9,34,2,15008
1761,871,813,3,35,2,21814
1762,871,819,204,35,2,22046
1763,871,30,130,37,2,22310
1764,871,3,130,38,2,21854
1765,871,5,205,39,2,21910
1766,871,809,205,40,2,22811
1767,872,10,204,25,2,32015
1768,872,5,205,26,2,30099
1769,872,17,9,28,2,29304
1770,872,813,3,29,2,30540
1771,872,4,6,29,2,29190
1772,872,155,15,30,2,30842
1773,872,809,205,30,3,30405
1774,872,37,163,30,2,32625
1775,872,817,5,31,2,29789
1776,872,8,206,32,2,29370
