result_id,race_id,driver_id,constructor_id,status_id,position,grid,positions_gained,points,laps,milliseconds,fastest_lap,rank,fastest_lap_time_ms,fastest_lap_speed
347,34,16,10,5,0,19,19.0,0.0,13,0.0,13,19,99683,196.86
348,34,15,7,4,0,7,7.0,0.0,2,0.0,2,20,159612,122.945
349,35,13,6,1,1,1,0.0,10.0,71,5651435.0,36,1,73736,210.377
350,35,4,4,1,2,6,4.0,8.0,71,5664733.0,39,8,74229,208.98
351,35,8,6,1,3,3,0.0,6.0,71,5667670.0,59,3,74117,209.296
352,35,20,5,1,4,7,3.0,5.0,71,5689446.0,25,7,74214,209.022
353,35,1,1,1,5,4,-1.0,4.0,71,5690342.0,31,4,74159,209.177
354,35,10,7,1,6,10,4.0,3.0,71,5695803.0,32,2,74057,209.465
355,35,5,1,1,7,5,-2.0,2.0,71,5706509.0,36,6,74207,209.042
356,35,15,7,1,8,2,-6.0,1.0,71,5719868.0,40,5,74167,209.155
357,35,17,9,1,9,12,3.0,0.0,71,5731101.0,40,14,75033,206.741
358,35,2,2,11,10,8,-2.0,0.0,70,0.0,41,10,74652,207.796
359,35,9,2,11,11,13,2.0,0.0,70,0.0,61,9,74375,208.57
360,35,3,3,11,12,18,6.0,0.0,70,0.0,35,12,74934,207.014
361,35,18,11,11,13,17,4.0,0.0,70,0.0,59,11,74759,207.498
362,35,7,5,11,14,9,-5.0,0.0,70,0.0,57,13,74951,206.967
363,35,22,11,11,15,15,0.0,0.0,70,0.0,35,16,75414,205.696
364,35,16,10,12,16,20,4.0,0.0,69,0.0,60,17,75773,204.721
365,35,6,3,12,17,16,-1.0,0.0,69,0.0,50,18,75865,204.473
366,35,21,10,12,18,19,1.0,0.0,69,0.0,36,15,75212,206.249
367,35,12,4,3,0,11,11.0,0.0,0,0.0,0,0,0,0.0
368,35,14,9,4,0,14,14.0,0.0,0,0.0,0,0,0,0.0
369,36,8,6,1,1,1,0.0,10.0,58,5128770.0,41,1,85235,223.978
370,36,4,1,1,2,2,0.0,8.0,58,5136012.0,20,2,86314,221.178
371,36,1,1,1,3,4,1.0,6.0,58,5147365.0,20,3,86351,221.083
372,36,2,2,1,4,3,-1.0,5.0,58,5167533.0,37,6,86722,220.137
373,36,21,4,1,5,6,1.0,4.0,58,5195239.0,18,7,86892,219.707
374,36,13,6,1,6,22,16.0,3.0,58,5195575.0,28,8,87044,219.323
375,36,3,3,11,7,12,5.0,2.0,57,0.0,40,5,86721,220.14
376,36,23,7,11,8,9,1.0,1.0,57,0.0,42,12,87795,217.444
377,36,15,7,11,9,8,-1.0,0.0,57,0.0,45,13,88033,216.857
378,36,5,4,11,10,13,3.0,0.0,57,0.0,44,10,87592,217.951
379,36,22,11,11,11,16,5.0,0.0,57,0.0,17,14,88098,216.699
380,36,11,8,11,12,10,-2.0,0.0,57,0.0,20,18,88487,215.746
381,36,17,9,11,13,7,-6.0,0.0,57,0.0,21,9,87501,218.178
382,36,24,5,11,14,19,5.0,0.0,57,0.0,44,15,88282,216.247
383,36,18,11,11,15,14,-1.0,0.0,57,0.0,42,17,88387,215.991
384,36,19,8,12,16,11,-5.0,0.0,56,0.0,41,19,88489,215.742
385,36,16,12,12,17,20,3.0,0.0,56,0.0,40,20,88687,215.26
386,36,25,3,4,0,15,15.0,0.0,48,0.0,24,16,88303,216.196
387,36,14,9,4,0,18,18.0,0.0,48,0.0,44,11,87706,217.668
388,36,9,2,6,0,5,5.0,0.0,36,0.0,19,4,86642,220.341
389,36,26,5,29,0,17,17.0,0.0,28,0.0,22,21,88953,214.616
390,36,27,12,3,0,21,21.0,0.0,10,0.0,9,22,90899,210.022
391,37,4,1,1,1,2,1.0,10.0,56,5534930.0,42,2,96860,206.014
392,37,1,1,1,2,4,2.0,8.0,56,5552487.0,22,1,96701,206.355
393,37,8,6,1,3,3,0.0,6.0,56,5553269.0,40,4,97228,205.237
394,37,2,2,1,4,5,1.0,5.0,56,5568707.0,55,5,97417,204.838
395,37,13,6,1,5,1,-4.0,4.0,56,5571635.0,42,3,97199,205.298
396,37,21,4,1,6,12,6.0,3.0,56,5600568.0,44,9,97878,203.872
397,37,15,7,1,7,8,1.0,2.0,56,5605062.0,40,10,98015,203.587
398,37,5,4,1,8,11,3.0,1.0,56,5606945.0,41,7,97810,204.015
399,37,25,3,1,9,19,10.0,0.0,56,5624854.0,19,8,97864,203.903
400,37,17,9,1,10,10,0.0,0.0,56,5628486.0,55,14,98539,202.504
401,37,22,11,11,11,22,11.0,0.0,55,0.0,32,15,98566,202.451
402,37,18,11,11,12,15,3.0,0.0,55,0.0,54,16,98658,202.262
403,37,11,8,11,13,14,1.0,0.0,55,0.0,37,13,98496,202.595
404,37,26,5,11,14,17,3.0,0.0,55,0.0,54,18,99098,201.364
405,37,23,7,11,15,9,-6.0,0.0,55,0.0,52,19,99243,201.07
406,37,19,8,11,16,18,2.0,0.0,55,0.0,32,20,99566,200.417
407,37,24,5,11,17,16,-1.0,0.0,55,0.0,21,12,98447,202.695
408,37,9,2,11,18,7,-11.0,0.0,55,0.0,53,17,98874,201.82
409,37,3,3,9,0,6,6.0,0.0,42,0.0,18,6,97704,204.237
410,37,14,9,23,0,13,13.0,0.0,36,0.0,28,11,98098,203.416
411,37,27,12,5,0,20,20.0,0.0,7,0.0,5,21,101495,196.608
412,37,16,12,4,0,21,21.0,0.0,0,0.0,0,0,0,0.0
413,38,13,6,1,1,1,0.0,10.0,57,5607515.0,42,1,94067,207.12
414,38,1,1,1,2,2,0.0,8.0,57,5609875.0,18,2,94270,206.674
415,38,8,6,1,3,3,0.0,6.0,57,5618354.0,39,3,94357,206.483
416,38,2,2,1,4,5,1.0,5.0,57,5621346.0,38,5,94470,206.236
417,38,4,1,1,5,4,-1.0,4.0,57,5621941.0,46,4,94420,206.346
418,38,9,2,1,6,6,0.0,3.0,57,5653044.0,46,6,94819,205.477
419,38,15,7,1,7,9,2.0,2.0,57,5688886.0,40,7,95152,204.756
420,38,21,4,1,8,7,-1.0,1.0,57,5689216.0,51,8,95200,204.655
421,38,5,4,1,9,12,3.0,0.0,57,5696926.0,27,10,95475,204.065
422,38,3,3,1,10,10,0.0,0.0,57,5697431.0,51,11,95556,203.893
423,38,25,3,11,11,11,0.0,0.0,56,0.0,27,16,95991,202.966
424,38,23,7,11,12,14,2.0,0.0,56,0.0,37,15,95845,203.278
425,38,22,11,11,13,15,2.0,0.0,56,0.0,50,14,95842,203.284
426,38,27,12,12,14,22,8.0,0.0,55,0.0,40,20,97184,200.477
427,38,16,12,14,15,20,5.0,0.0,53,0.0,45,19,96771,201.33
428,38,19,8,5,16,13,-3.0,0.0,51,0.0,27,17,96110,202.715
429,38,17,9,6,0,8,8.0,0.0,41,0.0,37,12,95705,203.575
430,38,14,9,30,0,21,21.0,0.0,36,0.0,34,9,95384,204.26
431,38,11,8,5,0,17,17.0,0.0,34,0.0,23,18,96359,202.193
432,38,24,5,9,0,18,18.0,0.0,26,0.0,23,13,95723,203.537
433,38,18,11,4,0,16,16.0,0.0,0,0.0,0,0,0,0.0
434,38,26,5,4,0,19,19.0,0.0,0,0.0,0,0,0,0.0
435,39,13,6,1,1,1,0.0,10.0,65,5496230.0,14,1,82680,202.685
436,39,1,1,1,2,4,2.0,8.0,65,5503020.0,20,2,82876,202.205
437,39,4,1,1,3,2,-1.0,6.0,65,5513686.0,17,3,82966,201.986
438,39,9,2,1,4,5,1.0,5.0,65,5527845.0,20,5,83129,201.59
439,39,14,9,1,5,9,4.0,4.0,65,5554561.0,18,8,83524,200.636
440,39,3,3,1,6,11,5.0,3.0,65,5555768.0,60,10,83693,200.231
441,39,5,4,1,7,8,1.0,2.0,65,5558358.0,32,4,82980,201.952
442,39,11,8,11,8,13,5.0,1.0,64,0.0,23,12,84110,199.239
443,39,21,4,11,9,10,1.0,0.0,64,0.0,57,9,83560,200.55
444,39,22,11,11,10,12,2.0,0.0,64,0.0,16,14,84287,198.82
445,39,19,8,11,11,15,4.0,0.0,64,0.0,59,15,84291,198.811
446,39,18,11,11,12,14,2.0,0.0,64,0.0,64,13,84186,199.059
447,39,16,12,12,13,20,7.0,0.0,63,0.0,57,16,85191,196.71
448,39,27,12,12,14,21,7.0,0.0,63,0.0,61,18,85260,196.551
449,39,2,2,6,0,7,7.0,0.0,46,0.0,22,7,83483,200.735
450,39,23,7,22,0,17,17.0,0.0,44,0.0,37,11,84003,199.492
451,39,24,5,31,0,16,16.0,0.0,19,0.0,18,17,85207,196.673
452,39,26,5,27,0,22,22.0,0.0,9,0.0,6,20,86238,194.322
453,39,8,6,22,0,3,3.0,0.0,9,0.0,7,6,83475,200.754
454,39,15,7,32,0,6,6.0,0.0,8,0.0,6,19,86094,194.647
455,39,17,9,9,0,19,19.0,0.0,7,0.0,4,21,86323,194.131
456,39,25,3,4,0,18,18.0,0.0,1,0.0,0,0,0,0.0
457,40,4,1,1,1,1,0.0,10.0,78,6029329.0,44,1,75284,159.715
458,40,1,1,1,2,2,0.0,8.0,78,6033424.0,28,2,75372,159.528
459,40,13,6,1,3,3,0.0,6.0,78,6098443.0,47,4,76183,157.83
460,40,21,4,11,4,4,0.0,5.0,77,0.0,54,5,76254,157.683
461,40,9,2,11,5,8,3.0,4.0,77,0.0,39,3,76006,158.198
462,40,2,2,11,6,7,1.0,3.0,77,0.0,30,12,77041,156.072
463,40,25,3,11,7,11,4.0,2.0,77,0.0,40,7,76658,156.852
464,40,8,6,11,8,16,8.0,1.0,77,0.0,62,6,76592,156.987
465,40,26,5,11,9,18,9.0,0.0,77,0.0,73,10,76867,156.426
466,40,22,11,11,10,9,-1.0,0.0,77,0.0,69,13,77080,155.993
467,40,18,11,11,11,10,-1.0,0.0,77,0.0,40,9,76801,156.558
468,40,3,3,11,12,5,-7.0,0.0,77,0.0,70,11,76991,156.174
469,40,5,4,5,13,15,2.0,0.0,76,0.0,72,14,77100,155.953
470,40,14,9,12,14,13,-1.0,0.0,76,0.0,75,8,76786,156.591
471,40,15,7,12,15,14,-1.0,0.0,76,0.0,53,18,77495,155.158
472,40,23,7,12,16,20,4.0,0.0,76,0.0,47,17,77231,155.688
473,40,11,8,12,17,21,4.0,0.0,76,0.0,74,15,77183,155.785
474,40,19,8,12,18,17,-1.0,0.0,76,0.0,63,16,77223,155.704
475,40,27,12,30,19,22,3.0,0.0,70,0.0,70,20,77689,154.77
476,40,16,12,3,0,19,19.0,0.0,53,0.0,34,19,77678,154.792
477,40,17,9,6,0,6,6.0,0.0,17,0.0,17,21,78998,152.206
478,40,24,5,3,0,12,12.0,0.0,2,0.0,0,0,0,0.0
479,41,1,1,1,1,1,0.0,10.0,70,6251292.0,37,2,76494,205.239
480,41,2,2,1,2,3,1.0,8.0,70,6255635.0,19,3,76696,204.699
481,41,25,3,1,3,19,16.0,6.0,70,6256617.0,67,11,77947,201.413
482,41,5,4,1,4,22,18.0,5.0,70,6258021.0,67,13,78368,200.331
483,41,8,6,1,5,4,-1.0,4.0,70,6264299.0,21,5,76861,204.259
484,41,11,8,1,6,11,5.0,3.0,70,6267990.0,47,12,78035,201.186
485,41,4,1,1,7,2,-5.0,2.0,70,6273228.0,46,1,76367,205.58
486,41,23,7,1,8,18,10.0,1.0,70,6274180.0,38,10,77910,201.509
487,41,17,9,1,9,6,-3.0,0.0,70,6274252.0,47,9,77618,202.267
488,41,3,3,1,10,7,-3.0,0.0,70,6275276.0,42,6,77156,203.478
489,41,19,8,1,11,17,6.0,0.0,70,6275610.0,36,15,78780,199.284
490,41,22,11,1,12,13,1.0,0.0,70,6281731.0,62,14,78543,199.885
491,41,15,7,3,0,10,10.0,0.0,58,0.0,12,17,79092,198.497
492,41,24,5,3,0,12,12.0,0.0,54,0.0,9,19,79375,197.79
493,41,27,12,33,0,21,21.0,0.0,47,0.0,21,18,79254,198.092
494,41,14,9,6,0,14,14.0,0.0,36,0.0,19,16,78981,198.776
495,41,9,2,3,0,8,8.0,0.0,26,0.0,19,8,77529,202.499
496,41,16,12,3,0,20,20.0,0.0,21,0.0,20,20,79452,197.598
497,41,26,5,3,0,16,16.0,0.0,8,0.0,6,21,80092,196.019
498,41,18,11,6,0,15,15.0,0.0,0,0.0,0,0,0,0.0
499,41,13,6,2,0,5,5.0,0.0,51,0.0,22,4,76849,204.291
500,41,21,4,2,0,9,9.0,0.0,51,0.0,22,7,77411,202.808
501,42,1,1,1,1,1,0.0,10.0,73,5469965.0,20,2,73222,206.101
502,42,4,1,1,2,2,0.0,8.0,73,5471465.0,21,3,73257,206.003
503,42,13,6,1,3,3,0.0,6.0,73,5482765.0,50,4,73380,205.658
504,42,8,6,1,4,4,0.0,5.0,73,5485365.0,49,1,73117,206.397
505,42,5,4,1,5,6,1.0,4.0,73,5511365.0,67,7,73998,203.94
506,42,15,7,1,6,8,2.0,3.0,73,5536665.0,30,10,74016,203.891
507,42,17,9,1,7,9,2.0,2.0,73,5537265.0,57,8,74004,203.924
508,42,20,2,1,8,7,-1.0,1.0,73,5537665.0,53,6,73862,204.316
509,42,21,4,11,9,10,1.0,0.0,72,0.0,67,9,74009,203.91
510,42,25,3,11,10,17,7.0,0.0,72,0.0,41,13,74486,202.604
511,42,19,8,11,11,16,5.0,0.0,72,0.0,55,12,74066,203.753
512,42,18,11,11,12,13,1.0,0.0,72,0.0,42,14,74703,202.015
513,42,26,5,12,13,20,7.0,0.0,71,0.0,66,16,75092,200.969
514,42,16,12,12,14,21,7.0,0.0,71,0.0,49,15,74858,201.597
515,42,27,12,13,15,22,7.0,0.0,70,0.0,65,18,75902,198.824
516,42,3,3,5,16,14,-2.0,0.0,68,0.0,34,11,74066,203.753
517,42,24,5,34,17,19,2.0,0.0,68,0.0,64,17,75426,200.079
518,42,2,2,7,0,5,5.0,0.0,56,0.0,20,5,73414,205.562
519,42,11,8,20,0,18,18.0,0.0,13,0.0,8,19,76680,196.807
520,42,14,9,4,0,11,11.0,0.0,0,0.0,0,0,0,0.0
521,42,22,11,4,0,15,15.0,0.0,0,0.0,0,0,0,0.0
522,42,23,7,4,0,12,12.0,0.0,0,0.0,0,0,0,0.0
523,43,8,6,1,1,3,2.0,10.0,70,5454200.0,20,2,76207,208.374
524,43,13,6,1,2,1,-1.0,8.0,70,5456614.0,42,1,76099,208.67
525,43,1,1,1,3,2,-1.0,6.0,70,5486353.0,39,4,76587,207.34
526,43,9,2,1,4,4,0.0,5.0,70,5495927.0,44,10,77152,205.819
527,43,2,2,1,5,7,2.0,4.0,70,5503001.0,70,7,76875,206.563
528,43,21,4,1,6,5,-1.0,3.0,70,5506140.0,70,5,76703,207.027
529,43,4,1,1,7,10,3.0,2.0,70,5510716.0,36,3,76495,207.59
530,43,18,11,1,8,12,4.0,1.0,70,5513085.0,70,6,76770,206.846
531,43,3,3,1,9,9,0.0,0.0,70,5522705.0,69,9,77011,206.199
532,43,23,7,11,10,11,1.0,0.0,69,0.0,68,8,76966,206.319
533,43,22,11,11,11,13,2.0,0.0,69,0.0,68,12,77220,205.641
534,43,17,9,11,12,14,2.0,0.0,69,0.0,69,14,77249,205.563
535,43,14,9,11,13,16,3.0,0.0,69,0.0,68,15,77447,205.038
536,43,25,3,11,14,18,4.0,0.0,69,0.0,69,13,77240,205.587
537,43,5,4,11,15,6,-9.0,0.0,69,0.0,69,11,77206,205.678
538,43,11,8,12,16,22,6.0,0.0,68,0.0,39,16,77795,204.118
539,43,16,12,12,17,21,4.0,0.0,68,0.0,27,18,78091,203.347
540,43,26,5,6,0,15,15.0,0.0,55,0.0,51,17,77934,203.757
541,43,27,12,35,0,20,20.0,0.0,28,0.0,27,19,78955,201.122
542,43,19,8,4,0,19,19.0,0.0,1,0.0,0,0,0,0.0
543,43,15,7,4,0,8,8.0,0.0,1,0.0,0,0,0,0.0
544,43,24,5,4,0,17,17.0,0.0,0,0.0,0,0,0,0.0
545,44,8,6,1,1,2,1.0,10.0,59,4903074.0,17,1,80638,229.514
546,44,4,1,1,2,3,1.0,8.0,59,4905533.0,35,3,81117,228.159
547,44,1,1,1,3,1,-2.0,6.0,59,4942447.0,11,4,81675,226.6
548,44,9,2,1,4,5,1.0,5.0,59,4956393.0,14,6,82105,225.413
549,44,13,6,1,5,4,-1.0,4.0,59,4957137.0,17,2,80858,228.89
550,44,2,2,1,6,9,3.0,3.0,59,4959410.0,17,5,81991,225.727
551,44,5,4,11,7,7,0.0,2.0,58,0.0,11,9,82551,224.193
552,44,21,4,11,8,8,0.0,1.0,58,0.0,13,7,82136,225.328
553,44,22,11,11,9,14,5.0,0.0,58,0.0,28,13,83387,221.948
554,44,18,11,11,10,18,8.0,0.0,58,0.0,29,16,83581,221.433
555,44,14,9,11,11,12,1.0,0.0,58,0.0,40,12,83118,222.666
556,44,3,3,11,12,17,5.0,0.0,58,0.0,49,11,82896,223.262
557,44,25,3,11,13,13,0.0,0.0,58,0.0,57,10,82693,223.81
558,44,11,8,12,14,21,7.0,0.0,57,0.0,42,14,83413,221.879
559,44,27,12,12,15,22,7.0,0.0,57,0.0,56,21,84390,219.31
560,44,24,5,6,16,16,0.0,0.0,53,0.0,46,17,83628,221.308
561,44,15,7,31,0,10,10.0,0.0,43,0.0,17,18,83708,221.097
562,44,19,8,26,0,19,19.0,0.0,35,0.0,26,20,84144,219.951
563,44,26,5,3,0,15,15.0,0.0,29,0.0,19,15,83570,221.462
564,44,23,7,36,0,6,6.0,0.0,22,0.0,12,8,82510,224.307
565,44,16,12,5,0,20,20.0,0.0,16,0.0,16,22,85015,217.698
566,44,17,9,9,0,11,11.0,0.0,8,0.0,6,19,83767,220.941
567,45,4,1,1,1,2,1.0,10.0,60,7586358.0,35,2,93231,198.783
568,45,13,6,1,2,3,1.0,8.0,60,7594513.0,34,1,92853,199.592
569,45,17,9,1,3,6,3.0,6.0,60,7652032.0,29,8,94449,196.22
570,45,25,3,1,4,12,8.0,5.0,60,7652295.0,33,5,94235,196.665
571,45,14,9,1,5,20,15.0,4.0,60,7660014.0,48,6,94316,196.496
572,45,2,2,1,6,4,-2.0,3.0,60,7666656.0,49,7,94354,196.417
573,45,9,2,1,7,5,-2.0,2.0,60,7668773.0,49,9,94451,196.216
574,45,5,4,11,8,7,-1.0,1.0,59,0.0,48,11,94603,195.9
575,45,1,1,11,9,10,1.0,0.0,59,0.0,29,3,93401,198.421
576,45,21,4,11,10,13,3.0,0.0,59,0.0,48,12,94893,195.302
577,45,22,11,11,11,14,3.0,0.0,59,0.0,37,14,95632,193.792
578,45,19,8,11,12,15,3.0,0.0,59,0.0,46,13,95282,194.504
579,45,15,7,11,13,8,-5.0,0.0,59,0.0,29,10,94496,196.122
580,45,8,6,9,0,1,1.0,0.0,34,0.0,32,4,93904,197.359
581,45,11,8,31,0,16,16.0,0.0,19,0.0,18,16,97401,190.273
582,45,23,7,4,0,9,9.0,0.0,18,0.0,18,15,96195,192.658
583,45,28,12,9,0,22,22.0,0.0,13,0.0,13,17,102783,180.309
584,45,18,11,20,0,17,17.0,0.0,2,0.0,2,18,140041,132.338
585,45,16,12,20,0,21,21.0,0.0,2,0.0,2,19,145798,127.112
586,45,3,3,20,0,11,11.0,0.0,2,0.0,2,20,170950,108.41
587,45,26,5,20,0,18,18.0,0.0,2,0.0,2,21,181900,101.884
588,45,24,5,20,0,19,19.0,0.0,2,0.0,2,22,202300,91.61
589,46,1,1,1,1,1,0.0,10.0,70,5752991.0,13,2,80170,196.724
590,46,8,6,1,2,3,1.0,8.0,70,5753706.0,70,1,80047,197.029
591,46,2,2,1,3,2,-1.0,6.0,70,5796120.0,16,5,80582,195.721
592,46,4,1,1,4,6,2.0,5.0,70,5797849.0,49,3,80324,196.349
593,46,9,2,1,5,7,2.0,4.0,70,5800607.0,40,4,80419,196.117
594,46,23,7,1,6,5,-1.0,3.0,70,5803660.0,69,9,80961,194.804
595,46,3,3,1,7,4,-3.0,2.0,70,5812130.0,68,6,80672,195.502
596,46,5,4,1,8,11,3.0,1.0,70,5821095.0,69,8,80935,194.867
597,46,17,9,1,9,9,0.0,0.0,70,5829322.0,63,7,80914,194.915
598,46,15,7,11,10,8,-2.0,0.0,69,0.0,48,12,81253,194.104
599,46,14,9,11,11,10,-1.0,0.0,69,0.0,67,14,81553,193.39
600,46,21,4,11,12,13,1.0,0.0,69,0.0,66,15,81695,193.054
601,46,13,6,11,13,14,1.0,0.0,69,0.0,37,11,80981,194.756
602,46,25,3,11,14,12,-2.0,0.0,69,0.0,49,13,81264,194.078
603,46,11,8,11,15,19,4.0,0.0,69,0.0,66,10,80980,194.759
604,46,20,5,11,16,20,4.0,0.0,69,0.0,65,16,81914,192.536
605,46,16,12,12,17,21,4.0,0.0,68,0.0,67,19,82263,191.721
606,46,22,11,12,18,18,0.0,0.0,68,0.0,34,17,82004,192.327
607,46,24,5,10,0,16,16.0,0.0,42,0.0,35,20,82410,191.379
608,46,19,8,3,0,15,15.0,0.0,41,0.0,39,18,82166,191.948
609,46,18,11,37,0,17,17.0,0.0,35,0.0,25,21,82906,190.234
610,46,29,12,3,0,22,22.0,0.0,4,0.0,4,22,86741,181.824
611,47,13,6,1,1,1,0.0,10.0,58,5202161.0,18,2,87922,218.566
612,47,8,6,1,2,3,1.0,8.0,58,5204436.0,57,1,87295,220.136
613,47,4,1,1,3,4,1.0,6.0,58,5228342.0,39,4,88070,218.199
614,47,2,2,1,4,6,2.0,5.0,58,5241835.0,39,5,88319,217.583
615,47,1,1,1,5,2,-3.0,4.0,58,5247246.0,17,3,87963,218.464
616,47,5,4,1,6,7,1.0,3.0,58,5248330.0,20,7,88603,216.886
617,47,3,3,1,7,8,1.0,2.0,58,5257939.0,37,6,88536,217.05
618,47,9,2,1,8,5,-3.0,1.0,58,5258868.0,11,11,88918,216.118
619,47,21,4,1,9,10,1.0,0.0,58,5261652.0,56,9,88793,216.422
620,47,14,9,1,10,13,3.0,0.0,58,5273170.0,54,13,89068,215.754
621,47,25,3,1,11,14,3.0,0.0,58,5281789.0,55,8,88737,216.559
622,47,23,7,11,12,16,4.0,0.0,57,0.0,55,12,88924,216.103
623,47,18,11,11,13,21,8.0,0.0,57,0.0,34,10,88873,216.227
624,47,19,8,11,14,11,-3.0,0.0,57,0.0,38,17,89658,214.334
625,47,24,5,11,15,15,0.0,0.0,57,0.0,56,16,89563,214.561
626,47,15,7,11,16,9,-7.0,0.0,57,0.0,39,14,89459,214.811
627,47,22,11,11,17,22,5.0,0.0,57,0.0,35,15,89513,214.681
628,47,11,8,11,18,17,-1.0,0.0,57,0.0,56,18,89916,213.719
629,47,20,5,11,19,18,-1.0,0.0,57,0.0,39,19,89983,213.56
630,47,29,12,12,20,20,0.0,0.0,56,0.0,21,22,90951,211.287
631,47,16,12,32,21,19,-2.0,0.0,53,0.0,52,20,90617,212.066
632,47,17,9,9,0,12,12.0,0.0,9,0.0,4,21,90808,211.62
633,48,4,1,1,1,1,0.0,10.0,53,4717806.0,15,1,82871,251.653
634,48,1,1,1,2,2,0.0,8.0,53,4723868.0,17,2,82936,251.456
635,48,8,6,1,3,5,2.0,6.0,53,4745131.0,21,3,83370,250.147
636,48,2,2,1,4,4,0.0,5.0,53,4774368.0,19,4,83681,249.217
637,48,9,2,1,5,6,1.0,4.0,53,4778364.0,22,5,83908,248.543
638,48,3,3,1,6,8,2.0,3.0,53,4783616.0,52,8,84472,246.884
639,48,5,4,1,7,7,0.0,2.0,53,4784557.0,53,7,84226,247.605
640,48,18,11,1,8,10,2.0,1.0,53,4779974.0,32,9,84532,246.708
641,48,17,9,1,9,11,2.0,0.0,53,4783685.0,46,13,84824,245.859
642,48,22,11,1,10,12,2.0,0.0,53,4784764.0,52,12,84767,246.024
643,48,15,7,1,11,9,-2.0,0.0,53,4785542.0,49,10,84622,246.446
644,48,21,4,11,12,15,3.0,0.0,52,0.0,32,14,84849,245.787
645,48,25,3,11,13,13,0.0,0.0,52,0.0,42,16,85000,245.35
646,48,19,8,11,14,14,0.0,0.0,52,0.0,46,17,85116,245.016
647,48,23,7,11,15,18,3.0,0.0,52,0.0,49,15,84951,245.492
648,48,11,8,11,16,17,1.0,0.0,52,0.0,49,11,84669,246.309
649,48,24,5,11,17,19,2.0,0.0,52,0.0,45,19,85373,244.278
650,48,20,5,11,18,16,-2.0,0.0,52,0.0,47,18,85313,244.45
651,48,16,12,11,19,21,2.0,0.0,52,0.0,30,20,85377,244.267
652,48,29,12,11,20,22,2.0,0.0,52,0.0,34,21,85478,243.978
653,48,13,6,22,0,3,3.0,0.0,10,0.0,8,6,83971,248.357
654,48,14,9,3,0,20,20.0,0.0,1,0.0,0,0,0,0.0
655,49,8,6,1,1,1,0.0,10.0,44,4839066.0,12,2,108095,233.261
656,49,13,6,1,2,2,0.0,8.0,44,4843761.0,34,1,108036,233.388
657,49,4,1,1,3,3,0.0,6.0,44,4853409.0,44,3,108182,233.073
658,49,1,1,1,4,4,0.0,5.0,44,4862681.0,41,4,108215,233.002
659,49,2,2,1,5,6,1.0,4.0,44,4890945.0,33,5,108663,232.042
660,49,3,3,1,6,5,-1.0,3.0,44,4915942.0,29,9,109769,229.704
661,49,17,9,1,7,7,0.0,2.0,44,4919705.0,12,11,110049,229.119
662,49,5,4,1,8,9,1.0,1.0,44,4924172.0,21,8,109600,230.058
663,49,9,2,1,9,14,5.0,0.0,44,4924727.0,32,6,108894,231.549
664,49,23,7,1,10,10,0.0,0.0,44,4927640.0,43,10,110021,229.175
665,49,15,7,1,11,8,-3.0,0.0,44,4942719.0,43,7,108990,231.345
666,49,24,5,11,12,13,1.0,0.0,43,0.0,40,13,110729,227.71
667,49,22,11,11,13,17,4.0,0.0,43,0.0,43,12,110678,227.817
668,49,16,12,11,14,19,5.0,0.0,43,0.0,29,15,110902,227.357
669,49,11,8,11,15,18,3.0,0.0,43,0.0,32,14,110886,227.39
670,49,19,8,11,16,20,4.0,0.0,43,0.0,43,19,111390,226.359
671,49,29,12,11,17,21,4.0,0.0,43,0.0,30,20,111648,225.838
672,49,18,11,9,0,12,12.0,0.0,36,0.0,22,16,111140,226.868
673,49,25,3,32,0,15,15.0,0.0,34,0.0,18,18,111270,226.605
674,49,14,9,9,0,11,11.0,0.0,29,0.0,24,17,111156,226.837
675,49,20,5,38,0,16,16.0,0.0,8,0.0,4,21,112723,223.682
676,49,21,4,22,0,22,22.0,0.0,1,0.0,0,0,0,0.0
677,50,1,1,1,1,1,0.0,10.0,67,7234579.0,27,1,88193,186.259
678,50,5,4,1,2,11,9.0,8.0,67,7242956.0,34,9,89655,183.222
679,50,8,6,1,3,3,0.0,6.0,67,7244057.0,29,8,89619,183.295
680,50,14,9,1,4,12,8.0,5.0,67,7254876.0,56,11,90086,182.345
681,50,21,4,1,5,10,5.0,4.0,67,7273443.0,33,12,90387,181.738
682,50,13,6,1,6,4,-2.0,3.0,67,7283621.0,32,7,89588,183.359
683,50,9,2,1,7,9,2.0,2.0,67,7283864.0,32,4,89021,184.527
684,50,16,12,1,8,20,12.0,1.0,67,7294708.0,54,18,91890,178.763
685,50,24,5,1,9,14,5.0,0.0,67,7315201.0,35,13,90652,181.205
686,50,22,11,1,10,17,7.0,0.0,67,7322921.0,57,15,91060,180.395
687,50,18,11,22,11,6,-5.0,0.0,66,0.0,58,19,91951,178.647
688,50,29,12,11,12,22,10.0,0.0,66,0.0,33,20,92130,178.3
689,50,15,7,11,13,13,0.0,0.0,66,0.0,55,21,92414,177.752
690,50,2,2,39,14,5,-9.0,0.0,65,0.0,28,6,89084,184.396
691,50,11,8,4,15,21,6.0,0.0,65,0.0,54,16,91507,179.514
692,50,23,7,29,0,15,15.0,0.0,55,0.0,33,14,90865,180.782
693,50,19,8,37,0,19,19.0,0.0,54,0.0,27,17,91803,178.935
694,50,3,3,40,0,16,16.0,0.0,49,0.0,27,10,89926,182.67
